"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000168924",1249.36399466454,-0.045413481092738,0.0609174854206215,-0.745491721780178,0.455974513731119,0.570471339844587,"LETM1","3954","leucine zipper and EF-hand containing transmembrane protein 1"
"ENSG00000135845",210.22236736142,0.0950779340760443,0.127572446569618,0.745285809221814,0.456098958008616,0.570578596310244,"PIGC","5279","phosphatidylinositol glycan anchor biosynthesis class C"
"ENSG00000198081",117.730288860689,-0.127050540825107,0.170502743165157,-0.745152473600033,0.456179550241956,0.570630980433368,"ZBTB14","7541","zinc finger and BTB domain containing 14"
"ENSG00000143337",1121.61550377891,0.0472103956741465,0.063369174661797,0.74500568969234,0.456268280301112,0.570693534335721,"TOR1AIP1","26092","torsin 1A interacting protein 1"
"ENSG00000054356",834.403182537314,0.0609385750501326,0.0818110296610994,0.744869919160895,0.456350361474148,0.57074776199983,"PTPRN","5798","protein tyrosine phosphatase receptor type N"
"ENSG00000172775",795.911929964877,0.0541285365094839,0.0727216270241583,0.744325157789749,0.456679784837547,0.571111299867269,"PSME3IP1","80011","proteasome activator subunit 3 interacting protein 1"
"ENSG00000180376",98.1369239168588,0.141562550287311,0.190254049275752,0.744071155521804,0.456833428554203,0.57115557714485,"CCDC66","285331","coiled-coil domain containing 66"
"ENSG00000169508",1.41152909253576,-1.16522252065623,1.56604414846692,-0.744054707395656,0.456843378880886,0.57115557714485,"GPR183","1880","G protein-coupled receptor 183"
"ENSG00000198198",557.505181134566,0.0688251075732447,0.0925064781356722,0.744003111569161,0.456874592669052,0.57115557714485,"SZT2","23334","SZT2 subunit of KICSTOR complex"
"ENSG00000175175",4.29896879696432,-0.624067439597816,0.838802929288974,-0.743997687426792,0.456877874167455,0.57115557714485,"PPM1E","22843","protein phosphatase, Mg2+/Mn2+ dependent 1E"
"ENSG00000187239",677.202822379396,0.0554701795064106,0.0745638754101761,0.743928332604347,0.456919833624736,0.57115557714485,"FNBP1","23048","formin binding protein 1"
"ENSG00000159720",1643.57922776111,0.0430984464012176,0.0579371887767376,0.743882250954539,0.456947714080264,0.57115557714485,"ATP6V0D1","9114","ATPase H+ transporting V0 subunit d1"
"ENSG00000150316",576.224975281923,-0.060122407151554,0.0808465516594477,-0.743660748881529,0.457081741254581,0.571172340123071,"CWC15","51503","CWC15 spliceosome associated protein homolog"
"ENSG00000175093",0.71057173706225,1.61606058216696,2.1731294706865,0.743655913725398,0.457084667172385,0.571172340123071,"SPSB4","92369","splA/ryanodine receptor domain and SOCS box containing 4"
"ENSG00000137673",0.71057173706225,1.61606058216696,2.1731294706865,0.743655913725398,0.457084667172385,0.571172340123071,"MMP7","4316","matrix metallopeptidase 7"
"ENSG00000106459",177.969053347374,-0.111641184704361,0.150135287463168,-0.743603896131011,0.457116145457431,0.571172340123071,"NRF1","4899","nuclear respiratory factor 1"
"ENSG00000172671",38.4276037036852,-0.219861448134017,0.295815130453034,-0.743239359654474,0.457336777733328,0.571378175589026,"ZFAND4","93550","zinc finger AN1-type containing 4"
"ENSG00000170430",194.290479661376,0.0983537802726771,0.132337597028792,0.743203613189975,0.457358416163913,0.571378175589026,"MGMT","4255","O-6-methylguanine-DNA methyltransferase"
"ENSG00000146006",20.9907280451576,-0.288350926708729,0.388054885063463,-0.743067379918622,0.457440887608799,0.571417746858159,"LRRTM2","26045","leucine rich repeat transmembrane neuronal 2"
"ENSG00000179598",23.4438020395159,0.271060897127648,0.364808120393286,0.743023200348248,0.457467634358761,0.571417746858159,"PLD6","201164","phospholipase D family member 6"
"ENSG00000117625",357.08041181844,-0.0727795487979774,0.0980125309104531,-0.742553509453509,0.457752044165836,0.571638739088448,"RCOR3","55758","REST corepressor 3"
"ENSG00000134717",726.080018290316,-0.0552862910368304,0.0744556079988157,-0.742540320639244,0.457760031761154,0.571638739088448,"BTF3L4","91408","basic transcription factor 3 like 4"
"ENSG00000196391",22.5998678333951,-0.286717420832081,0.386131200460121,-0.742538858528976,0.457760917269769,0.571638739088448,"ZNF774","342132","zinc finger protein 774"
"ENSG00000241962",2.26845551396897,-0.895187256350945,1.20634662319987,-0.742064709375514,0.458048130417712,0.571948940616473,NA,NA,NA
"ENSG00000198420",986.587714414441,0.0493681822917692,0.0665623722970234,0.741683034845453,0.458279401017699,0.572189241968727,"TCAF1","9747","TRPM8 channel associated factor 1"
"ENSG00000135473",120.59379861299,0.12314577568998,0.166115788298775,0.741324933356069,0.458496447384337,0.572411744307527,"PAN2","9924","poly(A) specific ribonuclease subunit PAN2"
"ENSG00000064225",37.3610532591639,0.214091078613121,0.288892945922847,0.741074095558904,0.458648515232365,0.572522989917605,"ST3GAL6","10402","ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"ENSG00000253293",2.42325514860211,0.864134961246923,1.166168972847,0.741003217687472,0.45869148933961,0.572522989917605,"HOXA10","3206","homeobox A10"
"ENSG00000110921",171.53099628654,-0.104592300557615,0.141152921960906,-0.740985727426764,0.458702094242576,0.572522989917605,"MVK","4598","mevalonate kinase"
"ENSG00000036257",1295.11383885096,-0.0437621818445493,0.0590678851884586,-0.74087944244024,0.458766541175382,0.572554939778371,"CUL3","8452","cullin 3"
"ENSG00000183665",166.827416522305,0.104377039198971,0.140914835966183,0.740710078419424,0.45886924717931,0.572634628698448,"TRMT12","55039","tRNA methyltransferase 12 homolog"
"ENSG00000139428",117.78712371279,-0.131662658835551,0.177809058853725,-0.740472165390987,0.459013544546687,0.572766202652534,"MMAB","326625","metabolism of cobalamin associated B"
"ENSG00000131477",4.76826103507214,-0.624389814388064,0.843585787579914,-0.740161609620425,0.459201938939424,0.572952774812837,"RAMP2","10266","receptor activity modifying protein 2"
"ENSG00000174332",54.5577415624595,0.180577630051995,0.244035026588992,0.739966031008027,0.459320606244927,0.573052323274167,"GLIS1","148979","GLIS family zinc finger 1"
"ENSG00000002587",1.61392192116508,1.03373340031403,1.39715777471379,0.739883081941689,0.459370940770434,0.573066609537384,"HS3ST1","9957","heparan sulfate-glucosamine 3-sulfotransferase 1"
"ENSG00000152705",2.17566788870543,0.92286175537292,1.24772442887238,0.739635879540281,0.459520964584435,0.573205245539179,"CATSPER3","347732","cation channel sperm associated 3"
"ENSG00000127325",2.20049418397341,-0.881093745327522,1.19185317087572,-0.739263666748595,0.459746907272082,0.573432391106623,"BEST3","144453","bestrophin 3"
"ENSG00000143994",3.36196434263188,0.761226751622917,1.02978734743337,0.739207714602621,0.459780877032634,0.573432391106623,"ABHD1","84696","abhydrolase domain containing 1"
"ENSG00000196151",67.5804251108223,-0.160528473925846,0.217395772796818,-0.738415802021499,0.460261814971584,0.573983637591065,"WDSUB1","151525","WD repeat, sterile alpha motif and U-box domain containing 1"
"ENSG00000186212",2.51398066001936,0.843912125563942,1.14382797729981,0.737796366509701,0.460638201622804,0.574404417930187,"SOWAHB","345079","sosondowah ankyrin repeat domain family member B"
"ENSG00000086289",4.25374702449881,-0.673975592327247,0.913606108705042,-0.737709157048598,0.460691206392426,0.574421911997595,"EPDR1","54749","ependymin related 1"
"ENSG00000204220",345.802658660161,-0.0743800988643567,0.100907001283882,-0.737115343018695,0.461052209445936,0.574768324705652,"PFDN6","10471","prefoldin subunit 6"
"ENSG00000174516",139.990897303028,0.117602425690386,0.159548268276289,0.7370962214816,0.461063836812156,0.574768324705652,"PELI3","246330","pellino E3 ubiquitin protein ligase family member 3"
"ENSG00000130684",24.7702373228438,0.274673743847631,0.372661446925848,0.737059725693294,0.461086029515193,0.574768324705652,"ZNF337","26152","zinc finger protein 337"
"ENSG00000268651",1.07787174162224,-1.40519718721747,1.9083930534451,-0.73632482820075,0.461533039935133,0.57525342484615,"CTAG1A","246100","cancer/testis antigen 1A"
"ENSG00000113448",82.3230833216214,-0.14722283534789,0.19995180157139,-0.736291617234196,0.461553246628153,0.57525342484615,"PDE4D","5144","phosphodiesterase 4D"
"ENSG00000161281",36.3997786508251,-0.21492092517259,0.292426852921331,-0.734956188275939,0.462366176775616,0.576217885448928,"COX7A1","1346","cytochrome c oxidase subunit 7A1"
"ENSG00000134198",20.1328462481796,0.297914051969166,0.405463529597261,0.734749318305096,0.462492178399865,0.576308258792069,"TSPAN2","10100","tetraspanin 2"
"ENSG00000124228",691.549024481168,-0.0551666577461046,0.07508643262587,-0.734708732548011,0.462516900868001,0.576308258792069,"DDX27","55661","DEAD-box helicase 27"
"ENSG00000068078",14.1323647760195,-0.347127464269182,0.472619292536114,-0.734475866201879,0.462658763667581,0.576436288691589,"FGFR3","2261","fibroblast growth factor receptor 3"
"ENSG00000186767",90.9416488229228,-0.142471834717998,0.194079142923449,-0.734091425652027,0.462893018972767,0.576679400982303,"SPIN4","139886","spindlin family member 4"
"ENSG00000174891",236.044420801201,-0.0895754681943709,0.122066286610202,-0.733826437109658,0.463054525793957,0.576800833612346,"RSRC1","51319","arginine and serine rich coiled-coil 1"
"ENSG00000169490",1133.10453143789,-0.0457619205020451,0.062362671911799,-0.733803076410313,0.463068765321025,0.576800833612346,"TM2D2","83877","TM2 domain containing 2"
"ENSG00000154079",55.3854672478455,0.172332182990702,0.23514793921235,0.732867077499997,0.463639504756432,0.577422662926964,"SDHAF4","135154","succinate dehydrogenase complex assembly factor 4"
"ENSG00000135502",3.6892838740985,-0.690355643162834,0.942007389648249,-0.732855867957275,0.463646342317661,0.577422662926964,"SLC26A10P","65012","solute carrier family 26 member 10, pseudogene"
"ENSG00000111341",34.8115199625434,-0.21679985383144,0.29657904657978,-0.731001924551405,0.464777977405828,0.578783086692615,"MGP","4256","matrix Gla protein"
"ENSG00000256061",1.59138624080267,1.0644529738264,1.45690095067001,0.73062823751805,0.465006259459336,0.579018439668105,"DNAAF4","161582","dynein axonemal assembly factor 4"
"ENSG00000169220",12.0925475209378,0.369419176979464,0.506075146984795,0.729969015827925,0.465409124040508,0.579471121915097,"RGS14","10636","regulator of G protein signaling 14"
"ENSG00000183785",0.686979477689127,-1.61814906357024,2.2174630111582,-0.72972990098494,0.465555300202211,0.579601757824413,"TUBA8","51807","tubulin alpha 8"
"ENSG00000151611",128.201110809215,0.114772974495073,0.157294632321623,0.729668729320616,0.465592699883514,0.579601757824413,"MMAA","166785","metabolism of cobalamin associated A"
"ENSG00000224877",408.082048795351,0.0670260211453659,0.091899831908997,0.7293377991348,0.46579505589376,0.57980469035154,"NDUFAF8","284184","NADH:ubiquinone oxidoreductase complex assembly factor 8"
"ENSG00000147488",3.29983808259001,0.720154024479063,0.988544833685449,0.728499102862353,0.466308117644148,0.580363982482441,"ST18","9705","ST18 C2H2C-type zinc finger transcription factor"
"ENSG00000235169",8.00720108324259,-0.452339664797984,0.620940912351266,-0.728474571091065,0.466323129363351,0.580363982482441,"SMIM1","388588","small integral membrane protein 1 (Vel blood group)"
"ENSG00000125864",46.12817976183,0.195119457430956,0.267907699018469,0.728308511273898,0.466424753349966,0.58044144345789,"BFSP1","631","beaded filament structural protein 1"
"ENSG00000165359",87.3727735561829,0.138681069489187,0.190441906433855,0.728206685629638,0.466487073889746,0.580469984379185,"INTS6L","203522","integrator complex subunit 6 like"
"ENSG00000131374",858.919737469988,-0.0499723035705803,0.0686454497622414,-0.727976927001907,0.466627710470322,0.580595964281267,"TBC1D5","9779","TBC1 domain family member 5"
"ENSG00000135108",672.711255228385,0.058460120333008,0.0803825769592852,0.727273527976327,0.467058411307816,0.581082801439692,"FBXO21","23014","F-box protein 21"
"ENSG00000229676",5.41733919707926,0.570900543951593,0.786232622397884,0.726121668941231,0.467764186237274,0.581911756289773,"ZNF492","57615","zinc finger protein 492"
"ENSG00000109184",737.697472732936,0.0523669917740187,0.0721485441253211,0.725821877750685,0.467947973211575,0.582091258372062,"DCUN1D4","23142","defective in cullin neddylation 1 domain containing 4"
"ENSG00000119888",3.88260865349984,0.673673489104617,0.928389991836477,0.725636311279059,0.468061754768495,0.582130484701421,"EPCAM","4072","epithelial cell adhesion molecule"
"ENSG00000235863",11.1311671179116,0.388600087129907,0.535592009316482,0.725552436127334,0.468113188512431,0.582130484701421,"B3GALT4","8705","beta-1,3-galactosyltransferase 4"
"ENSG00000103067",1.17592763575848,1.27977525284388,1.76403435754844,0.725482044818247,0.468156356138563,0.582130484701421,"ESRP2","80004","epithelial splicing regulatory protein 2"
"ENSG00000164405",809.261562044016,0.0510169721843288,0.0703224555772585,0.725471995617103,0.468162519013241,0.582130484701421,"UQCRQ","27089","ubiquinol-cytochrome c reductase complex III subunit VII"
"ENSG00000086848",127.763451621071,0.123603447069028,0.170382138977606,0.725448382152738,0.468177000621926,0.582130484701421,"ALG9","79796","ALG9 alpha-1,2-mannosyltransferase"
"ENSG00000180089",5.56588821779434,0.557477177642446,0.768907897511757,0.725024647875881,0.468436909524706,0.58240451936689,"TMEM86B","255043","transmembrane protein 86B"
"ENSG00000197170",1332.79746879288,0.0417543512518327,0.0576242213736193,0.724597231103726,0.468699158090692,0.582681416443747,"PSMD12","5718","proteasome 26S subunit, non-ATPase 12"
"ENSG00000125931",1.4339027879504,-1.12888828214075,1.55821263229328,-0.72447640247873,0.468773309202829,0.582724445937188,"CITED1","4435","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1"
"ENSG00000138483",0.667735242575268,-1.61789625781768,2.2342315305978,-0.724139927156425,0.46897983437339,0.582898370165225,"CCDC54","84692","coiled-coil domain containing 54"
"ENSG00000198912",274.59719900775,-0.0792810784310257,0.109492557778254,-0.724077325799501,0.469018264010044,0.582898370165225,"C1orf174","339448","chromosome 1 open reading frame 174"
"ENSG00000095066",140.865044105173,0.109755971328998,0.151585097675149,0.724055154578636,0.46903187486697,0.582898370165225,"HOOK2","29911","hook microtubule tethering protein 2"
"ENSG00000214960",44.9295356751618,0.191209143675437,0.264110974031353,0.723972732964658,0.469082475205162,0.582912101144492,"CRPPA","729920","CDP-L-ribitol pyrophosphorylase A"
"ENSG00000172037",6138.64798189014,0.03469980734925,0.0479450778105964,0.723740766181027,0.469224900631211,0.583039927957405,"LAMB2","3913","laminin subunit beta 2"
"ENSG00000118961",284.747540365288,0.0794047034245881,0.109738653276075,0.723580079161584,0.46932357497167,0.583113374467415,"LDAH","60526","lipid droplet associated hydrolase"
"ENSG00000188243",596.819578881038,-0.062425569841601,0.0863331049666673,-0.723078011218329,0.469631957702529,0.583447339848258,"COMMD6","170622","COMM domain containing 6"
"ENSG00000217930",14.6033040575834,0.336264360775949,0.465168614862617,0.722887035006139,0.469749289483802,0.583543916757609,"PAM16","51025","presequence translocase associated motor 16"
"ENSG00000182257",2.20801719897449,-0.855698107872696,1.18385034169604,-0.722809360046964,0.469797015984728,0.583554017832526,NA,NA,NA
"ENSG00000104814",1.69292621246955,1.02001890418426,1.41402130412208,0.721360350944327,0.470687834357799,0.584611267719977,"MAP4K1","11184","mitogen-activated protein kinase kinase kinase kinase 1"
"ENSG00000130822",1.59467768605122,1.01816877380428,1.41212204806651,0.721020378655205,0.470896976679568,0.584821744527132,"PNCK","139728","pregnancy up-regulated nonubiquitous CaM kinase"
"ENSG00000205238",4.3792608856453,0.610064840120769,0.846494483255516,0.720695588912207,0.471096826973756,0.585020646776139,"SPDYE2","441273","speedy/RINGO cell cycle regulator family member E2"
"ENSG00000095587",5.47277111266464,0.574672555950102,0.797610488821998,0.72049272671783,0.471221676294918,0.58512638514066,"TLL2","7093","tolloid like 2"
"ENSG00000008735",9.60069356997616,-0.424587049359847,0.589962853030503,-0.719684378734765,0.471719346445965,0.585695006564501,"MAPK8IP2","23542","mitogen-activated protein kinase 8 interacting protein 2"
"ENSG00000167281",0.682747907936594,-1.69234525343638,2.35218880752951,-0.719476790306574,0.471847197755768,0.585792661502703,"RBFOX3","146713","RNA binding fox-1 homolog 3"
"ENSG00000196632",32.3048058904,-0.231181142356411,0.321340382444466,-0.719427606943748,0.471877492017919,0.585792661502703,"WNK3","65267","WNK lysine deficient protein kinase 3"
"ENSG00000133250",144.515966217912,-0.109225288728262,0.151918033963596,-0.718975133356687,0.472156241294661,0.586053061862434,"ZNF414","84330","zinc finger protein 414"
"ENSG00000223609",5.40060000058684,-0.558674872389825,0.777061878406175,-0.718958023697828,0.472166783590347,0.586053061862434,"HBD","3045","hemoglobin subunit delta"
"ENSG00000157734",15.6411464423955,0.353220800206059,0.491368979158427,0.718850426437224,0.472233083742563,0.586085994795612,"SNX22","79856","sorting nexin 22"
"ENSG00000155313",618.000293753368,-0.0555965737798748,0.0773828841258214,-0.718460863896944,0.472473170439199,0.586334589586807,"USP25","29761","ubiquitin specific peptidase 25"
"ENSG00000204950",0.407455990727491,2.10326793160608,2.92812449551271,0.718298670302203,0.472573149878011,NA,"LRRC10B","390205","leucine rich repeat containing 10B"
"ENSG00000082175",0.407455990727491,2.10326793160608,2.92812449551271,0.718298670302203,0.472573149878011,NA,"PGR","5241","progesterone receptor"
"ENSG00000056487",0.407455990727491,2.10326793160608,2.92812449551271,0.718298670302203,0.472573149878011,NA,"PHF21B","112885","PHD finger protein 21B"
"ENSG00000115507",0.645361547160627,-1.61759492487912,2.25473084801245,-0.717422625545322,0.473113363068527,0.58698299856197,"OTX1","5013","orthodenticle homeobox 1"
"ENSG00000204962",0.645361547160627,-1.61759492487912,2.25473084801245,-0.717422625545322,0.473113363068527,0.58698299856197,"PCDHA8","56140","protocadherin alpha 8"
"ENSG00000108179",1447.55071637838,0.0409808507895711,0.0571225586591307,0.717419733141112,0.473115147232843,0.58698299856197,"PPIF","10105","peptidylprolyl isomerase F"
"ENSG00000166266",804.087248144593,-0.051226525483917,0.0714975964984,-0.716478986605702,0.473695638167047,0.587653730244607,"CUL5","8065","cullin 5"
"ENSG00000232196",2.79582482039123,0.773156327253786,1.07990357870307,0.715949407429802,0.474022589044278,0.588009840698137,NA,NA,NA
"ENSG00000164604",38.7299691330656,-0.203310801314688,0.284020850007825,-0.715830550148297,0.474095986030452,0.588020161334466,"GPR85","54329","G protein-coupled receptor 85"
"ENSG00000143442",714.498344315441,-0.0554869733613218,0.0775166985623241,-0.715806715074557,0.474110705464612,0.588020161334466,"POGZ","23126","pogo transposable element derived with ZNF domain"
"ENSG00000164758",49.1154569305658,-0.181096103196415,0.253181210042077,-0.715282556578025,0.474434464878981,0.588372193149311,"MED30","90390","mediator complex subunit 30"
"ENSG00000047936",3.00330522675234,0.752267674628397,1.05190170176037,0.715150164097527,0.474516259564641,0.588386398151527,"ROS1","6098","ROS proto-oncogene 1, receptor tyrosine kinase"
"ENSG00000205177",3.24024001134716,0.706872832216431,0.988447007387895,0.715134779035285,0.474525765261844,0.588386398151527,"C11orf91","100131378","chromosome 11 open reading frame 91"
"ENSG00000167393",145.085245968276,-0.109067040111832,0.152661791455172,-0.714435741073159,0.474957777839754,0.588872527113847,"PPP2R3B","28227","protein phosphatase 2 regulatory subunit B''beta"
"ENSG00000103316",2.35320245201889,-0.876966132773418,1.22906494405598,-0.713523021720384,0.47552217252031,0.589397235952868,"CRYM","1428","crystallin mu"
"ENSG00000166377",242.80566830485,-0.0828764283638782,0.116152965526078,-0.713511084185543,0.475529556723241,0.589397235952868,"ATP9B","374868","ATPase phospholipid transporting 9B (putative)"
"ENSG00000106236",0.675258257576347,-1.58936331444262,2.22758185723066,-0.71349266438115,0.475540950788136,0.589397235952868,"NPTX2","4885","neuronal pentraxin 2"
"ENSG00000005844",0.675258257576347,-1.58936331444262,2.22758185723066,-0.71349266438115,0.475540950788136,0.589397235952868,"ITGAL","3683","integrin subunit alpha L"
"ENSG00000060762",223.354238195633,0.0948683101165051,0.132976911419373,0.713419413219159,0.475586263744259,0.589403830731827,"MPC1","51660","mitochondrial pyruvate carrier 1"
"ENSG00000124279",85.490451766974,-0.138272309543766,0.193840332887683,-0.713330953800442,0.475640987640403,0.589422086592471,"FASTKD3","79072","FAST kinase domains 3"
"ENSG00000153048",481.225871264755,-0.0633953646783614,0.0888900393760114,-0.713188621845405,0.475729046101575,0.589439487602592,"CARHSP1","23589","calcium regulated heat stable protein 1"
"ENSG00000261408",3.2712054665738,0.7052214595056,0.988842198724693,0.713178968712219,0.475735018661476,0.589439487602592,"TEN1-CDK3","100529145","TEN1-CDK3 readthrough (NMD candidate)"
"ENSG00000169918",1.53491762986061,1.04571123844522,1.46729813590828,0.712678093738535,0.476044975052452,0.589773944378198,"OTUD7A","161725","OTU deubiquitinase 7A"
"ENSG00000100739",821.42926761612,-0.0494814636588672,0.0694433580113301,-0.712544224183313,0.476127836273464,0.58979937236021,"BDKRB1","623","bradykinin receptor B1"
"ENSG00000165837",2.15642365359157,0.90730995262902,1.27338954700907,0.712515627884729,0.476145537545243,0.58979937236021,"ERICH6B","220081","glutamate rich 6B"
"ENSG00000157214",53.4278061644262,0.175427448773785,0.246283803928282,0.71229795047696,0.476280292922672,0.589916712084574,"STEAP2","261729","STEAP2 metalloreductase"
"ENSG00000277203",112.606375948635,-0.123910653267581,0.174053426296025,-0.711911600388932,0.476519518264585,0.590163416822139,NA,NA,NA
"ENSG00000134480",407.69114604854,0.0683664746854739,0.096043315900941,0.711829595262902,0.476570303746825,0.590176719319445,"CCNH","902","cyclin H"
"ENSG00000165084",6.01698779925169,0.533533067577009,0.749700909386336,0.71166122502603,0.47667458412628,0.590243642509198,"C8orf34","116328","chromosome 8 open reading frame 34"
"ENSG00000203667",14.5862453351799,-0.328484731529561,0.461605848428931,-0.711613019305442,0.476704442718617,0.590243642509198,"COX20","116228","cytochrome c oxidase assembly factor COX20"
"ENSG00000164707",6.68542202202968,0.554302860341156,0.779574229050244,0.711032817255214,0.477063899840578,0.590446708895621,"SLC13A4","26266","solute carrier family 13 member 4"
"ENSG00000149658",865.956856839274,0.0487016278533868,0.068496762566702,0.711006272828753,0.477080348665644,0.590446708895621,"YTHDF1","54915","YTH N6-methyladenosine RNA binding protein F1"
"ENSG00000179046",8.78497890795788,0.486832844018222,0.684719766451528,0.71099575019014,0.477086869331023,0.590446708895621,"TRIML2","205860","tripartite motif family like 2"
"ENSG00000167447",348.158316647492,0.0725286381215776,0.102010907905842,0.710989046274568,0.477091023636753,0.590446708895621,"SMG8","55181","SMG8 nonsense mediated mRNA decay factor"
"ENSG00000166341",651.205128538416,-0.0586087898816017,0.0824351391465977,-0.710968532210218,0.477103735986534,0.590446708895621,"DCHS1","8642","dachsous cadherin-related 1"
"ENSG00000171962",23.6494589721956,0.26790147634067,0.376816354578194,0.710960320818766,0.47710882455136,0.590446708895621,"DRC3","83450","dynein regulatory complex subunit 3"
"ENSG00000119866",12.7374294687828,0.348000907551432,0.48959559080844,0.710792568570315,0.477212786418139,0.590525780539927,"BCL11A","53335","BCL11 transcription factor A"
"ENSG00000129596",77.8796484658727,0.144752494502277,0.203677187196547,0.710695667466147,0.477272845030631,0.590550515495042,"CDO1","1036","cysteine dioxygenase type 1"
"ENSG00000167658",45056.0969937003,-0.0248774565956102,0.0350269481008273,-0.710237629724371,0.477556789531613,0.590838968942606,"EEF2","1938","eukaryotic translation elongation factor 2"
"ENSG00000222046",1.07767910934015,1.28324624547449,1.80690482584426,0.710190280705517,0.477586147171479,0.590838968942606,"DCDC2B","149069","doublecortin domain containing 2B"
"ENSG00000112309",2.92647178971054,0.765307298221112,1.07817153085767,0.709819612480698,0.477816005354274,0.591073718894686,"B3GAT2","135152","beta-1,3-glucuronyltransferase 2"
"ENSG00000184489",7.13697695060861,-0.482370656286743,0.679848804842719,-0.70952637240914,0.477997891769095,0.59124909180805,"PTP4A3","11156","protein tyrosine phosphatase 4A3"
"ENSG00000141428",133.276107966519,0.110725582843923,0.15611400534553,0.709261046751392,0.478162496478159,0.591403060850546,"C18orf21","83608","chromosome 18 open reading frame 21"
"ENSG00000176896",18.5005454369857,0.287713744146037,0.405723298371829,0.709137841727685,0.478238941861935,0.59144797559463,"TCEANC","170082","transcription elongation factor A N-terminal and central domain containing"
"ENSG00000172738",49.0095685306753,0.188622424846973,0.266135971230854,0.708744571335517,0.478483000184361,0.591700155790998,"TMEM217","221468","transmembrane protein 217"
"ENSG00000120925",309.135844153588,0.0741779161258723,0.104727300638263,0.708295885349793,0.478761531769794,0.591994920314056,"RNF170","81790","ring finger protein 170"
"ENSG00000185201",1004.0537893137,-0.0459096085568542,0.0648362829801822,-0.708085140705659,0.478892386650496,0.592045579590235,"IFITM2","10581","interferon induced transmembrane protein 2"
"ENSG00000116329",0.656014022462488,-1.58896497267555,2.24480252506884,-0.707841761104051,0.479043529421465,0.592045579590235,"OPRD1","4985","opioid receptor delta 1"
"ENSG00000160838",0.656014022462488,-1.58896497267555,2.24480252506884,-0.707841761104051,0.479043529421465,0.592045579590235,"LRRC71","149499","leucine rich repeat containing 71"
"ENSG00000115850",0.656014022462488,-1.58896497267555,2.24480252506884,-0.707841761104051,0.479043529421465,0.592045579590235,"LCT","3938","lactase"
"ENSG00000154153",0.656014022462488,-1.58896497267555,2.24480252506884,-0.707841761104051,0.479043529421465,0.592045579590235,"RETREG1","54463","reticulophagy regulator 1"
"ENSG00000251349",0.656014022462488,-1.58896497267555,2.24480252506884,-0.707841761104051,0.479043529421465,0.592045579590235,"MSANTD3-TMEFF1","100526694","MSANTD3-TMEFF1 readthrough"
"ENSG00000070388",6.69600361664193,-0.506390863817888,0.715549545547853,-0.707695039384275,0.479134658625368,0.592108552643022,"FGF22","27006","fibroblast growth factor 22"
"ENSG00000152078",66.7007248104544,0.157324075178285,0.22257968527764,0.70682135695377,0.479677500738437,0.592729689434315,"TLCD4","148534","TLC domain containing 4"
"ENSG00000172794",1.03719393559773,-1.25573913178834,1.77689026930987,-0.706706065915963,0.479749159173272,0.592768536879249,"RAB37","326624","RAB37, member RAS oncogene family"
"ENSG00000178732",2.31435414688193,0.83265764274033,1.17888533913193,0.706309269528668,0.479995830150485,0.592997753820197,"GP5","2814","glycoprotein V platelet"
"ENSG00000138756",261.140993758319,-0.0849932636999843,0.120339638314909,-0.706278204672435,0.480015144733,0.592997753820197,"BMP2K","55589","BMP2 inducible kinase"
"ENSG00000189376",50.2860511155425,0.18092872337494,0.25627027529847,0.706007449222186,0.480183504947115,0.593156021784475,"C8orf76","84933","chromosome 8 open reading frame 76"
"ENSG00000183978",262.728171445474,-0.0806320471181516,0.114245327066359,-0.705779826524694,0.480325069406245,0.593281166016531,"COA3","28958","cytochrome c oxidase assembly factor 3"
"ENSG00000139194",16.1496443673162,0.316312321136359,0.448382232793799,0.705452397534726,0.480528745876209,0.593483001485257,"RBP5","83758","retinol binding protein 5"
"ENSG00000198585",687.64754956147,-0.0526384752687424,0.0747055818142493,-0.704612346097842,0.481051513177405,0.59407886720367,"NUDT16","131870","nudix hydrolase 16"
"ENSG00000079432",1726.08037843386,0.040762369251753,0.0578653041005792,0.704435410568334,0.481161660319273,0.594165106810679,"CIC","23152","capicua transcriptional repressor"
"ENSG00000106591",466.767971461818,0.0617500114178818,0.0876938671781629,0.704154274465141,0.481336703368311,0.594331462319216,"MRPL32","64983","mitochondrial ribosomal protein L32"
"ENSG00000196388",31.6037230036237,-0.221989412179048,0.315312204018331,-0.704030511188659,0.481413772765535,0.594376826926234,"INCA1","388324","inhibitor of CDK, cyclin A1 interacting protein 1"
"ENSG00000169221",1332.3234758893,0.043423346792819,0.0617118936859386,0.703646318387297,0.481653058624696,0.594622447479542,"TBC1D10B","26000","TBC1 domain family member 10B"
"ENSG00000092295",6.79076971280121,0.520696555343964,0.740100610791845,0.703548338903359,0.481714093300343,0.594647986184811,"TGM1","7051","transglutaminase 1"
"ENSG00000169169",487.090660387367,0.061302602455829,0.0872121805971278,0.702913309082515,0.482109776465372,0.595086590079285,"CPT1C","126129","carnitine palmitoyltransferase 1C"
"ENSG00000154957",83.0127606948731,-0.139789368136608,0.198898309818228,-0.702818280680014,0.482169003275015,0.595109854305936,"ZNF18","7566","zinc finger protein 18"
